"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","SUM_OP_TIME","COUNT_OP_TIME","GLOAD (MWh)","SLOAD (1000 lbs)","SO2_MASS (tons)","SO2_RATE (lbs/mmBtu)","NOX_RATE (lbs/mmBtu)","NOX_MASS (tons)","CO2_MASS (tons)","CO2_RATE (tons/mmBtu)","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"NC","Richmond County Plant","7805","8","01-30-2017","24","24","3756","",".012",".001",".007",".141","2386",".059","40145","1008","3242"
"NC","Richmond County Plant","7805","8","01-31-2017","24","24","3804","",".012",".001",".0071",".144","2416.2",".059","40662.3","1008","3242"
"NC","Richmond County Plant","7805","8","02-01-2017","24","24","3764","",".012",".001",".0065",".132","2400.5",".059","40394.8","1008","3242"
"NC","Richmond County Plant","7805","8","02-02-2017","24","24","3628","",".012",".001",".0069",".136","2332.2",".059","39244.3","1008","3242"
"NC","Richmond County Plant","7805","8","02-03-2017","24","24","3783","",".012",".001",".0069",".14","2401.9",".059","40411.4","1008","3242"
"NC","Richmond County Plant","7805","8","02-04-2017","24","24","3822","",".012",".001",".007",".142","2422.1",".059","40759.4","1008","3242"
"NC","Richmond County Plant","7805","8","02-05-2017","24","24","3615","",".012",".001",".007",".136","2328.9",".059","39185.4","1008","3242"
"NC","Richmond County Plant","7805","8","02-06-2017","24","24","3707","",".012",".001",".0068",".136","2375.6",".059","39974.2","1008","3242"
"NC","Richmond County Plant","7805","8","02-07-2017","24","24","3881","",".012",".001",".0069",".142","2462.5",".059","41434.4","1008","3242"
"NC","Richmond County Plant","7805","8","02-08-2017","24","24","3763","",".012",".001",".007",".142","2401",".059","40402.9","1008","3242"
"NC","Richmond County Plant","7805","8","02-09-2017","24","24","3733","",".012",".001",".0068",".135","2381.8",".059","40077.6","1008","3242"
"NC","Richmond County Plant","7805","8","02-10-2017","24","24","4015","",".013",".001",".0069",".146","2515.2",".059","42325.6","1008","3242"
"NC","Richmond County Plant","7805","8","02-11-2017","24","24","3517","",".012",".001",".0071",".137","2289.3",".059","38523.6","1008","3242"
"NC","Richmond County Plant","7805","8","02-12-2017","24","24","3433","",".011",".001",".0072",".137","2249.5",".059","37849.2","1008","3242"
"NC","Richmond County Plant","7805","8","02-13-2017","24","24","3621","",".012",".001",".0072",".141","2330.9",".059","39221.2","1008","3242"
"NC","Richmond County Plant","7805","8","02-14-2017","24","24","3693","",".012",".001",".0071",".141","2364.9",".059","39795.5","1008","3242"
"NC","Richmond County Plant","7805","8","02-15-2017","24","24","3675","",".012",".001",".007",".138","2348.2",".059","39514.1","1008","3242"
"NC","Richmond County Plant","7805","8","02-16-2017","24","24","3876","",".012",".001",".0069",".141","2436",".059","40991.3","1008","3242"
"NC","Richmond County Plant","7805","8","02-17-2017","24","24","3761","",".012",".001",".0067",".136","2394.1",".059","40285.7","1008","3242"
"NC","Richmond County Plant","7805","8","02-18-2017","24","24","3805","",".012",".001",".007",".143","2414.1",".059","40624.5","1008","3242"
"NC","Richmond County Plant","7805","8","02-19-2017","24","24","3872","",".012",".001",".0071",".146","2451.8",".059","41253.4","1008","3242"
"NC","Richmond County Plant","7805","8","02-20-2017","24","24","3887","",".012",".001",".007",".146","2460.4",".059","41398.5","1008","3242"
"NC","Richmond County Plant","7805","8","02-21-2017","24","24","3965","",".013",".001",".0071",".149","2498.6",".059","42036.9","1008","3242"
"NC","Richmond County Plant","7805","8","02-22-2017","24","24","3931","",".013",".001",".007",".147","2484.8",".059","41814.7","1008","3242"
"NC","Richmond County Plant","7805","8","02-23-2017","24","24","3895","",".012",".001",".007",".144","2462.1",".059","41432","1008","3242"
"NC","Richmond County Plant","7805","8","02-24-2017","24","24","3888","",".012",".001",".007",".145","2462.2",".059","41433.5","1008","3242"
"NC","Richmond County Plant","7805","8","02-25-2017","24","24","3881","",".012",".001",".007",".144","2459.3",".059","41377.9","1008","3242"
"NC","Richmond County Plant","7805","8","02-26-2017","24","24","3658","",".012",".001",".0071",".14","2341.2",".059","39399.1","1008","3242"
"NC","Richmond County Plant","7805","8","02-27-2017","24","24","3796","",".012",".001",".0072",".146","2412.7",".059","40600.3","1008","3242"
"NC","Richmond County Plant","7805","8","02-28-2017","24","24","3863","",".012",".001",".0069",".142","2456.3",".059","41332.8","1008","3242"
"NC","Richmond County Plant","7805","8","03-01-2017","24","24","3813","",".012",".001",".0071",".145","2434.4",".059","40961.2","1008","3242"
"NC","Richmond County Plant","7805","8","03-02-2017","24","24","3771","",".012",".001",".0069",".139","2396.1",".059","40318.5","1008","3242"
"NC","Richmond County Plant","7805","8","03-03-2017","24","24","3834","",".012",".001",".0072",".147","2428.9",".059","40875.3","1008","3242"
"NC","Richmond County Plant","7805","8","03-04-2017","24","24","3800","",".012",".001",".007",".142","2415.4",".059","40649.3","1008","3242"
"NC","Richmond County Plant","7805","8","03-05-2017","24","24","3943","",".013",".001",".007",".146","2483.4",".059","41783.7","1008","3242"
"NC","Richmond County Plant","7805","8","03-06-2017","24","24","3965","",".013",".001",".007",".147","2499.9",".059","42058.9","1008","3242"
"NC","Richmond County Plant","7805","8","03-07-2017","24","24","3900","",".013",".001",".0069",".144","2477.7",".059","41693.7","1008","3242"
"NC","Richmond County Plant","7805","8","03-08-2017","24","24","3876","",".012",".001",".007",".146","2454.4",".059","41305.6","1008","3242"
"NC","Richmond County Plant","7805","8","03-09-2017","24","24","3795","",".012",".001",".0068",".138","2407.2",".059","40506.9","1008","3242"
"NC","Richmond County Plant","7805","8","03-10-2017","24","24","3922","",".013",".001",".0072",".15","2476.4",".059","41667.2","1008","3242"
"NC","Richmond County Plant","7805","8","03-11-2017","24","24","3847","",".012",".001",".0074",".151","2433.1",".059","40943.4","1008","3242"
"NC","Richmond County Plant","7805","8","03-12-2017","24","24","3797","",".012",".001",".0071",".144","2410",".059","40556.1","1008","3242"
"NC","Richmond County Plant","7805","8","03-13-2017","24","24","4061","",".013",".001",".0069",".147","2534.6",".059","42647.8","1008","3242"
"NC","Richmond County Plant","7805","8","03-14-2017","24","24","4060","",".013",".001",".0071",".152","2530.3",".059","42574.6","1008","3242"
"NC","Richmond County Plant","7805","8","03-15-2017","24","24","3931","",".012",".001",".007",".145","2475.7",".059","41659.6","1008","3242"
"NC","Richmond County Plant","7805","8","03-16-2017","20.3","21","3142.9","",".01",".001",".0234",".195","2013.85",".059","33887.14","1008","3242"
"NC","Richmond County Plant","7805","8","03-17-2017","4.02","5","102.7","",".001",".001",".1766",".256","156.002",".059","2625.368","1008","3242"
"NC","Richmond County Plant","7805","8","03-18-2017","11.27","12","1245.43","",".004",".001",".0614",".247","891.032",".059","14995.386","1008","3242"
"NC","Richmond County Plant","7805","8","03-19-2017","24","24","3798","",".012",".001",".0072",".148","2429.1",".059","40872.7","1008","3242"
"NC","Richmond County Plant","7805","8","03-20-2017","24","24","3914","",".013",".001",".007",".148","2489.2",".059","41884.7","1008","3242"
"NC","Richmond County Plant","7805","8","03-21-2017","24","24","3616","",".012",".001",".007",".139","2350.7",".059","39553.3","1008","3242"
"NC","Richmond County Plant","7805","8","03-22-2017","24","24","3525","",".012",".001",".0073",".141","2301",".059","38720.4","1008","3242"
"NC","Richmond County Plant","7805","8","03-23-2017","24","24","3663","",".012",".001",".007",".141","2374.7",".059","39960.7","1008","3242"
"NC","Richmond County Plant","7805","8","03-24-2017","24","24","3675","",".012",".001",".0153",".221","2386.8",".059","40165.8","1008","3242"
"NC","Richmond County Plant","7805","8","03-25-2017","4.82","5","85.3","",".001",".001",".1962",".276","169.014",".059","2843.082","1008","3242"
"NC","Richmond County Plant","7805","8","03-26-2017","0","0","","","","","","","","","","1008","3242"
"NC","Richmond County Plant","7805","8","03-27-2017","0","0","","","","","","","","","","1008","3242"
"NC","Richmond County Plant","7805","8","03-28-2017","0","0","","","","","","","","","","1008","3242"
"NC","Richmond County Plant","7805","8","03-29-2017","0","0","","","","","","","","","","1008","3242"
"NC","Richmond County Plant","7805","8","03-30-2017","0","0","","","","","","","","","","1008","3242"
"NC","Richmond County Plant","7805","8","03-31-2017","0","0","","","","","","","","","","1008","3242"
"NC","Richmond County Plant","7805","9","01-01-2017","24","24","7791","",".017",".001",".0067",".183","3234.9",".059","54439.8","1008","90494"
"NC","Richmond County Plant","7805","9","01-02-2017","24","24","7415","",".015",".001",".0067",".175","3084",".059","51890.6","1008","90494"
"NC","Richmond County Plant","7805","9","01-03-2017","24","24","7208","",".015",".001",".0068",".171","3010.4",".059","50657.3","1008","90494"
"NC","Richmond County Plant","7805","9","01-04-2017","24","24","7497","",".015",".001",".0065",".171","3110.4",".059","52336.5","1008","90494"
"NC","Richmond County Plant","7805","9","01-05-2017","24","24","7647","",".016",".001",".0063",".167","3160.3",".059","53174.3","1008","90494"
"NC","Richmond County Plant","7805","9","01-06-2017","24","24","7799","",".017",".001",".0065",".177","3228.4",".059","54323.8","1008","90494"
"NC","Richmond County Plant","7805","9","01-07-2017","24","24","8123","",".017",".001",".0067",".19","3358.2",".059","56509.5","1008","90494"
"NC","Richmond County Plant","7805","9","01-08-2017","24","24","8305","",".017",".001",".0067",".194","3430.9",".059","57728.2","1008","90494"
"NC","Richmond County Plant","7805","9","01-09-2017","24","24","7939","",".016",".001",".0065",".18","3291.4",".059","55380.9","1008","90494"
"NC","Richmond County Plant","7805","9","01-10-2017","24","24","7950","",".017",".001",".0065",".179","3290.6",".059","55371.7","1008","90494"
"NC","Richmond County Plant","7805","9","01-11-2017","24","24","7716","",".016",".001",".0066",".178","3204.1",".059","53913.5","1008","90494"
"NC","Richmond County Plant","7805","9","01-12-2017","24","24","7125","",".015",".001",".0063",".157","2972.7",".059","50024.5","1008","90494"
"NC","Richmond County Plant","7805","9","01-13-2017","24","24","7460","",".016",".001",".0065",".172","3119.5",".059","52490.4","1008","90494"
"NC","Richmond County Plant","7805","9","01-14-2017","24","24","7793","",".017",".001",".0068",".184","3241.1",".059","54537.5","1008","90494"
"NC","Richmond County Plant","7805","9","01-15-2017","24","24","7492","",".016",".001",".0062",".163","3119.8",".059","52496.1","1008","90494"
"NC","Richmond County Plant","7805","9","01-16-2017","24","24","7648","",".016",".001",".0068",".18","3177.7",".059","53476.3","1008","90494"
"NC","Richmond County Plant","7805","9","01-17-2017","24","24","7469","",".016",".001",".0064",".167","3115.6",".059","52427.1","1008","90494"
"NC","Richmond County Plant","7805","9","01-18-2017","24","24","7060","",".015",".001",".0066",".165","2953.2",".059","49690.2","1008","90494"
"NC","Richmond County Plant","7805","9","01-19-2017","24","24","7522","",".016",".001",".0064",".17","3134.3",".059","52745.8","1008","90494"
"NC","Richmond County Plant","7805","9","01-20-2017","24","24","7564","",".016",".001",".0061",".162","3159.9",".059","53171.7","1008","90494"
"NC","Richmond County Plant","7805","9","01-21-2017","24","24","7115","",".015",".001",".0064",".16","2974.1",".059","50042.6","1008","90494"
"NC","Richmond County Plant","7805","9","01-22-2017","24","24","7144","",".015",".001",".0068",".172","2990.1",".059","50317.8","1008","90494"
"NC","Richmond County Plant","7805","9","01-23-2017","24","24","7390","",".015",".001",".0064",".166","3077.5",".059","51789.7","1008","90494"
"NC","Richmond County Plant","7805","9","01-24-2017","24","24","7104","",".015",".001",".0065",".161","2955.5",".059","49729.4","1008","90494"
"NC","Richmond County Plant","7805","9","01-25-2017","24","24","7191","",".015",".001",".0063",".16","2993.5",".059","50371.1","1008","90494"
"NC","Richmond County Plant","7805","9","01-26-2017","24","24","6831","",".014",".001",".0064",".154","2847.6",".059","47913.6","1008","90494"
"NC","Richmond County Plant","7805","9","01-27-2017","24","24","7460","",".016",".001",".0068",".175","3089.4",".059","51985.7","1008","90494"
"NC","Richmond County Plant","7805","9","01-28-2017","24","24","7454","",".016",".001",".0068",".175","3087.6",".059","51950.8","1008","90494"
"NC","Richmond County Plant","7805","9","01-29-2017","24","24","7588","",".016",".001",".0067",".177","3139.2",".059","52822.7","1008","90494"
"NC","Richmond County Plant","7805","9","01-30-2017","24","24","7261","",".015",".001",".0061",".155","3013.1",".059","50700.3","1008","90494"
"NC","Richmond County Plant","7805","9","01-31-2017","24","24","7133","",".015",".001",".0066",".166","2968.3",".059","49946.4","1008","90494"
"NC","Richmond County Plant","7805","9","02-01-2017","24","24","7030","",".015",".001",".0063",".155","2934.5",".059","49382.4","1008","90494"
"NC","Richmond County Plant","7805","9","02-02-2017","24","24","6741","",".014",".001",".0068",".159","2808.5",".059","47258.4","1008","90494"
"NC","Richmond County Plant","7805","9","02-03-2017","24","24","7496","",".016",".001",".0068",".177","3116.9",".059","52448.1","1008","90494"
"NC","Richmond County Plant","7805","9","02-04-2017","24","24","8069","",".017",".001",".0068",".19","3339.7",".059","56195.3","1008","90494"
"NC","Richmond County Plant","7805","9","02-05-2017","24","24","7312","",".015",".001",".0067",".17","3048.4",".059","51300.3","1008","90494"
"NC","Richmond County Plant","7805","9","02-06-2017","24","24","7058","",".015",".001",".0062",".154","2945.2",".059","49560.4","1008","90494"
"NC","Richmond County Plant","7805","9","02-07-2017","24","24","7161","",".015",".001",".0061",".155","2992.7",".059","50359.2","1008","90494"
"NC","Richmond County Plant","7805","9","02-08-2017","24","24","7101","",".015",".001",".0063",".158","2967.8",".059","49935.9","1008","90494"
"NC","Richmond County Plant","7805","9","02-09-2017","24","24","7413","",".016",".001",".0064",".167","3085.8",".059","51923.1","1008","90494"
"NC","Richmond County Plant","7805","9","02-10-2017","24","24","7804","",".016",".001",".0067",".183","3238.2",".059","54486.5","1008","90494"
"NC","Richmond County Plant","7805","9","02-11-2017","24","24","7084","",".015",".001",".0067",".167","2959.4",".059","49795.9","1008","90494"
"NC","Richmond County Plant","7805","9","02-12-2017","24","24","6475","",".014",".001",".0065",".148","2722.5",".059","45809.5","1008","90494"
"NC","Richmond County Plant","7805","9","02-13-2017","24","24","7434","",".016",".001",".0067",".175","3098.2",".059","52134.4","1008","90494"
"NC","Richmond County Plant","7805","9","02-14-2017","24","24","7438","",".016",".001",".0068",".176","3100.7",".059","52176.1","1008","90494"
"NC","Richmond County Plant","7805","9","02-15-2017","24","24","7395","",".016",".001",".0063",".164","3079.2",".059","51813.6","1008","90494"
"NC","Richmond County Plant","7805","9","02-16-2017","24","24","7588","",".016",".001",".0068",".178","3141.2",".059","52856.9","1008","90494"
"NC","Richmond County Plant","7805","9","02-17-2017","24","24","7634","",".016",".001",".0065",".174","3171.3",".059","53362.9","1008","90494"
"NC","Richmond County Plant","7805","9","02-18-2017","24","24","7071","",".015",".001",".0067",".166","2943.1",".059","49521.8","1008","90494"
"NC","Richmond County Plant","7805","9","02-19-2017","24","24","7193","",".015",".001",".0065",".164","2995.9",".059","50411.7","1008","90494"
"NC","Richmond County Plant","7805","9","02-20-2017","24","24","7459","",".016",".001",".0068",".177","3108.4",".059","52307","1008","90494"
"NC","Richmond County Plant","7805","9","02-21-2017","24","24","7623","",".016",".001",".0068",".182","3184.5",".059","53580.6","1008","90494"
"NC","Richmond County Plant","7805","9","02-22-2017","24","24","7466","",".016",".001",".0067",".176","3123",".059","52544.4","1008","90494"
"NC","Richmond County Plant","7805","9","02-23-2017","24","24","7320","",".015",".001",".0065",".168","3055.3",".059","51410.5","1008","90494"
"NC","Richmond County Plant","7805","9","02-24-2017","24","24","7353","",".015",".001",".0068",".175","3068.8",".059","51638","1008","90494"
"NC","Richmond County Plant","7805","9","02-25-2017","24","24","7401","",".016",".001",".0068",".177","3093.5",".059","52056.2","1008","90494"
"NC","Richmond County Plant","7805","9","02-26-2017","24","24","7551","",".016",".001",".0064",".169","3132.6",".059","52707.9","1008","90494"
"NC","Richmond County Plant","7805","9","02-27-2017","24","24","7652","",".016",".001",".0065",".174","3174.5",".059","53416","1008","90494"
"NC","Richmond County Plant","7805","9","02-28-2017","24","24","7340","",".015",".001",".0065",".168","3063.8",".059","51553.7","1008","90494"
"NC","Richmond County Plant","7805","9","03-01-2017","24","24","7146","",".015",".001",".0065",".165","2992.4",".059","50350.7","1008","90494"
"NC","Richmond County Plant","7805","9","03-02-2017","24","24","7673","",".016",".001",".0068",".182","3191.3",".059","53697.7","1008","90494"
"NC","Richmond County Plant","7805","9","03-03-2017","24","24","7775","",".016",".001",".0067",".182","3226.2",".059","54284.7","1008","90494"
"NC","Richmond County Plant","7805","9","03-04-2017","24","24","7877","",".017",".001",".0068",".185","3262.6",".059","54898.2","1008","90494"
"NC","Richmond County Plant","7805","9","03-05-2017","24","24","7905","",".017",".001",".0068",".186","3283.9",".059","55261.3","1008","90494"
"NC","Richmond County Plant","7805","9","03-06-2017","24","24","7797","",".016",".001",".0066",".18","3249.8",".059","54690.7","1008","90494"
"NC","Richmond County Plant","7805","9","03-07-2017","24","24","7385","",".016",".001",".0065",".17","3075.5",".059","51750.5","1008","90494"
"NC","Richmond County Plant","7805","9","03-08-2017","24","24","7582","",".016",".001",".0068",".18","3157.4",".059","53130","1008","90494"
"NC","Richmond County Plant","7805","9","03-09-2017","24","24","7520","",".016",".001",".0068",".179","3111.2",".059","52348.5","1008","90494"
"NC","Richmond County Plant","7805","9","03-10-2017","24","24","7584","",".016",".001",".0068",".18","3158.1",".059","53138.3","1008","90494"
"NC","Richmond County Plant","7805","9","03-11-2017","24","24","7700","",".016",".001",".0067",".18","3189.9",".059","53675.9","1008","90494"
"NC","Richmond County Plant","7805","9","03-12-2017","24","24","7902","",".017",".001",".0065",".18","3270.6",".059","55034.2","1008","90494"
"NC","Richmond County Plant","7805","9","03-13-2017","24","24","8024","",".017",".001",".0068",".189","3335.6",".059","56127.9","1008","90494"
"NC","Richmond County Plant","7805","9","03-14-2017","24","24","7585","",".016",".001",".0068",".179","3151.5",".059","53026.3","1008","90494"
"NC","Richmond County Plant","7805","9","03-15-2017","24","24","7843","",".016",".001",".0067",".183","3250.6",".059","54697.6","1008","90494"
"NC","Richmond County Plant","7805","9","03-16-2017","24","24","7636","",".016",".001",".0063",".167","3164.3",".059","53244.4","1008","90494"
"NC","Richmond County Plant","7805","9","03-17-2017","24","24","7778","",".016",".001",".0067",".183","3238.7",".059","54498.9","1008","90494"
"NC","Richmond County Plant","7805","9","03-18-2017","24","24","7436","",".016",".001",".0065",".169","3100.8",".059","52178.6","1008","90494"
"NC","Richmond County Plant","7805","9","03-19-2017","24","24","7305","",".016",".001",".0068",".173","3040.1",".059","51150.6","1008","90494"
"NC","Richmond County Plant","7805","9","03-20-2017","24","24","7540","",".016",".001",".0068",".179","3142.6",".059","52879.2","1008","90494"
"NC","Richmond County Plant","7805","9","03-21-2017","24","24","7156","",".015",".001",".0067",".168","2999.6",".059","50476.2","1008","90494"
"NC","Richmond County Plant","7805","9","03-22-2017","24","24","7164","",".015",".001",".0062",".158","2992.7",".059","50359.9","1008","90494"
"NC","Richmond County Plant","7805","9","03-23-2017","24","24","7845","",".017",".001",".0065",".18","3259.9",".059","54855.3","1008","90494"
"NC","Richmond County Plant","7805","9","03-24-2017","24","24","7332","",".016",".001",".0066",".17","3057.1",".059","51447.3","1008","90494"
"NC","Richmond County Plant","7805","9","03-25-2017","24","24","7156","",".015",".001",".0064",".161","2987",".059","50259.1","1008","90494"
"NC","Richmond County Plant","7805","9","03-26-2017","24","24","7269","",".015",".001",".0067",".172","3043",".059","51203.7","1008","90494"
"NC","Richmond County Plant","7805","9","03-27-2017","24","24","7269","",".015",".001",".0065",".167","3044.9",".059","51235.3","1008","90494"
"NC","Richmond County Plant","7805","9","03-28-2017","24","24","7239","",".015",".001",".0068",".174","3034.9",".059","51066.1","1008","90494"
"NC","Richmond County Plant","7805","9","03-29-2017","24","24","7348","",".016",".001",".0063",".162","3083.6",".059","51886.8","1008","90494"
"NC","Richmond County Plant","7805","9","03-30-2017","24","24","7504","",".016",".001",".0068",".179","3140.5",".059","52845.7","1008","90494"
"NC","Richmond County Plant","7805","9","03-31-2017","24","24","7363","",".016",".001",".0068",".177","3093.3",".059","52050.2","1008","90494"
"NC","Plant Rowan County","7826","1","01-01-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-02-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-03-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-04-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-05-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-06-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-07-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-08-2017",".18","1",".18","","0",".001",".11",".002","2.07",".06","34.74","1011","3248"
"NC","Plant Rowan County","7826","1","01-09-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-10-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-11-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-12-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-13-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-14-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-15-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-16-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-17-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-18-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-19-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-20-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-21-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-22-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-23-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-24-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-25-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-26-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-27-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-28-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-29-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-30-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","01-31-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-01-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-02-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-03-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-04-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-05-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-06-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-07-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-08-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-09-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-10-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-11-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-12-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-13-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-14-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-15-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-16-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-17-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-18-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-19-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-20-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-21-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-22-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-23-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-24-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-25-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-26-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-27-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","02-28-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-01-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-02-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-03-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-04-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-05-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-06-2017",".06","2",".06","","0","0","0","0","0","0",".006","1011","3248"
"NC","Plant Rowan County","7826","1","03-07-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-08-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-09-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-10-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-11-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-12-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-13-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-14-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-15-2017",".01","1",".01","","0",".005","0","0",".097",".081","1.2","1011","3248"
"NC","Plant Rowan County","7826","1","03-16-2017",".01","1",".01","","0","0","0","0",".001",".059",".017","1011","3248"
"NC","Plant Rowan County","7826","1","03-17-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-18-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-19-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-20-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-21-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-22-2017","2.71","4","359.81","",".001",".0008",".064",".106","245.655",".0598","4133.571","1011","3248"
"NC","Plant Rowan County","7826","1","03-23-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-24-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-25-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-26-2017","0","0","","","","","","","","","","1011","3248"
"NC","Plant Rowan County","7826","1","03-27-2017","0","0","","","","","","","","","","1011","3248"
